Year,Month,Month_Name,Date,Day_of_Week,Day_of_Month,Season,Rush_Period,Is_Weekend,Start_Station_Code,End_Station_Code,Number_of_Rides
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32000,B32010,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32000,D32000,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32000,D32004,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32000,D32008,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32001,D32003,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32003,B32004,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32003,B32007,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32003,B32011,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32003,D32004,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32003,D32016,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,A32001,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,A32010,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,B32005,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,B32010,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,B32015,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,C32000,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,C32003,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,C32006,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,D32000,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,D32003,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,D32004,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,D32005,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,D32006,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32004,D32013,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,A32001,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,A32010,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,A32012,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,B32008,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,B32010,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,B32011,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,B32012,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,B32036,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,C32007,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,C32063,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,D32005,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,D32013,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32005,D32015,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32006,A32010,4
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32006,B32008,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32006,D32003,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32006,D32009,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32006,D32014,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32006,D32016,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32006,D32042,4
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32008,A32010,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32008,B32007,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32008,C32008,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32008,D32003,5
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32008,D32014,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32009,D32003,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32009,D32006,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32009,D32042,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32011,A32010,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32011,B32005,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32011,B32011,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32011,C32003,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32011,D32003,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,A32009,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,B32007,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,B32008,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,B32018,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,C32000,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,C32003,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,D32000,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,D32003,3
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,D32004,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,D32006,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,D32014,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32012,D32015,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,A32010,6
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,A32012,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,B32000,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,B32004,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,B32011,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,B32018,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,D32003,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,D32005,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,D32008,4
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32013,D32009,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32014,A32009,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32014,B32000,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32014,C32000,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32014,C32007,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32014,D32002,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32014,D32008,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32014,D32013,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32014,D32014,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32015,C32000,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32015,C32003,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32015,C32006,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32015,D32006,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32015,D32010,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32015,D32012,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32016,A32010,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32016,C32006,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32016,D32005,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32016,D32042,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32017,B32010,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32017,B32016,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32042,A32002,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32042,A32010,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32042,B32011,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32042,B32014,2
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32042,C32003,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32042,C32006,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32042,D32005,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32042,D32008,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,D32042,D32015,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,NA,B32002,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,NA,B32012,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,NA,B32016,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,NA,C32001,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,NA,C32063,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,NA,D32000,1
2011,10,October,2011-10-31,Monday,31,Fall,PM,FALSE,NA,D32005,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32000,B32014,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32001,A32001,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32001,A32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32001,A32005,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32001,D32001,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32001,NA,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32002,A32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32002,A32011,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32002,B32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32002,B32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32002,B32017,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32004,B32017,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32006,A32011,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,A32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,B32006,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,B32007,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,C32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,C32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,C32007,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,D32003,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,D32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,D32005,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32009,D32016,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,B32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,B32007,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,B32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,B32014,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,C32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,C32006,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,C32007,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,C32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,C32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,D32000,3
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,D32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,D32006,3
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,D32008,3
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,D32009,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,D32010,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,D32011,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32010,D32013,4
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32011,NA,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32012,B32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32012,B32014,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32012,B32018,3
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32012,D32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32012,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,A32012,D32014,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32000,C32007,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32000,D32011,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32002,B32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32002,B32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32002,B32012,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32002,B32017,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32002,C32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32002,NA,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32004,B32007,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32004,D32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32004,D32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32004,D32012,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32004,D32042,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32005,C32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32005,D32011,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32005,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32007,A32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32007,D32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32007,D32012,3
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32008,C32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32008,C32009,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32008,D32012,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32008,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32010,D32012,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32010,D32014,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32011,A32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32011,B32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32011,D32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32012,A32009,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32012,B32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32012,NA,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32014,A32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32015,A32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32015,B32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32015,B32003,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32015,B32017,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32016,B32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32016,B32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32016,B32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32016,B32012,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32016,B32015,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32016,C32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32016,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32016,D32014,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32016,D32042,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32017,A32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32017,C32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32017,C32006,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32018,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,B32036,C32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32000,B32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32000,B32015,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32000,D32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32000,D32012,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32000,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32000,D32014,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32000,D32015,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32000,D32016,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32001,A32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32001,B32015,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32001,C32007,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32001,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,B32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,B32006,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,B32014,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,B32016,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,B32018,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,C32002,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,C32006,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,D32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32003,D32042,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,A32009,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,A32010,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,B32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,B32008,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,C32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,C32007,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,C32009,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,C32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,D32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,D32004,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,D32012,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,D32014,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32006,D32015,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32007,A32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32007,B32016,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32008,A32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32010,D32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32063,B32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32063,B32016,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32063,C32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32063,C32003,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32063,D32014,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,C32063,D32015,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32000,A32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32000,D32009,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32000,D32011,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32000,D32012,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32002,C32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,A32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,A32010,8
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,B32007,4
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,B32014,3
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,B32016,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,C32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,C32007,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,C32010,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,D32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,D32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,D32006,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,D32008,7
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,D32009,3
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,D32012,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,D32014,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,D32042,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32003,NA,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32004,B32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32004,B32014,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32004,D32006,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32004,D32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32004,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32005,A32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32005,A32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32005,A32010,3
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32005,B32015,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32005,D32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32005,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32006,A32010,6
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32006,B32006,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32006,C32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32006,D32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32006,D32008,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32006,D32009,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32006,D32011,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32006,D32012,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32006,D32015,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32008,C32002,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32008,C32007,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32008,D32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32008,D32003,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32008,D32004,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32008,D32013,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32008,D32042,5
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32009,D32005,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32009,D32006,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32010,A32000,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32010,A32010,3
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32010,B32007,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32010,D32014,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32010,D32042,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32011,A32010,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32011,B32011,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32011,C32063,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32011,D32012,2
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32011,D32016,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32012,B32007,1
2011,11,November,2011-11-01,Tuesday,1,Fall,AM,FALSE,D32013,A32010,3
